event_id,1_metric_learing_time,1_metric_learning_gpu_time,2_build_graph_gpu_time,2_build_graph_time,2_build_graph_time_perf,3_filtering_gpu_time,3_filtering_memory,3_filtering_time,4_preprocess_gpu_time,4_preprocess_time,5_interactionGNN2_gpu_time,5_interactionGNN2_time,6_cCInfer_gpu_time,6_cCInfer_time,7_num_edges_bg,7_num_edges_fil,7_num_edges_gnn,8_num_scores_above_threshold,num_nodes,total_event,total_event_gpu
005000922,0.11785483360290527,0.11779811096191406,-3.58400009572506e-05,0.10723066329956055,0.10723060701275244,0.585160888671875,16.531836986541748,0.585197925567627,0.0008162559866905213,0.0008523464202880859,0.317717041015625,0.31774139404296875,0.0033672640323638915,0.003412485122680664,4590642,521425,521425,11270.0,291824,1.1835882663726807,1.1835457763671875
005000923,0.1315016746520996,0.1314438018798828,-4.383999854326248e-05,0.08853721618652344,0.08853702500346117,0.48291830444335937,16.531836986541748,0.48296284675598145,0.0008023359775543213,0.0008389949798583984,0.11458274841308594,0.11460614204406738,0.002034656047821045,0.0020797252655029297,3698806,73913,73913,2445.0,260638,0.8606178760528564,0.8605823364257813
005000924,0.18580055236816406,0.18573890686035155,-5.126399919390679e-05,0.16293835639953613,0.16293859199504368,0.8776260986328125,18.830721378326416,0.8776640892028809,0.000808896005153656,0.0008463859558105469,0.17841973876953124,0.17844533920288086,0.0022990078926086424,0.0023446083068847656,7032425,138791,138791,4095.0,367825,1.4673199653625488,1.467277099609375
005000925,0.15305447578430176,0.15299020385742187,-5.078399926424027e-05,0.12833380699157715,0.1283338509965688,0.6184169921875,18.830721378326416,0.6184544563293457,0.000805184006690979,0.0008413791656494141,0.2963059387207031,0.2963287830352783,0.0030731520652770997,0.0031189918518066406,4859048,464750,464750,10314.0,303136,1.2575032711029053,1.2574580078125
005000926,0.15768218040466309,0.15762416076660157,-4.1951999068260195e-05,0.11648774147033691,0.11648788501042873,0.6515429077148438,18.830721378326416,0.651580810546875,0.0008139839768409729,0.0008509159088134766,0.24987551879882813,0.24989962577819824,0.0028057920932769774,0.0028510093688964844,5085470,348870,348870,7915.0,311960,1.2401673793792725,1.240135009765625
005000927,0.13065433502197266,0.13059103393554689,-5.0175998359918594e-05,0.09804487228393555,0.09804470598464832,0.47478585815429686,18.830721378326416,0.4748251438140869,0.0008285120129585266,0.0008649826049804688,0.11604051208496094,0.11607742309570312,0.0021014399528503417,0.002145528793334961,3662829,79184,79184,2612.0,258568,0.8681821823120117,0.8681312866210937
005000928,0.15561652183532715,0.1555550079345703,-4.224000126123428e-05,0.12019491195678711,0.12019511798280291,0.696461181640625,18.830721378326416,0.6965017318725586,0.0008344640135765076,0.0008716583251953125,0.3062974853515625,0.30641961097717285,0.0035163519382476805,0.00356292724609375,5467489,476373,476373,13651.0,322223,1.335599422454834,1.3355657958984375
005000929,0.17348313331604004,0.1734198455810547,-4.6303998678922654e-05,0.15297698974609375,0.15297679699142464,0.853322509765625,18.830721378326416,0.8533601760864258,0.0008203520178794861,0.0008568763732910156,0.25344309997558595,0.25347018241882324,0.002822432041168213,0.0028684139251708984,6835285,317352,317352,8597.0,361507,1.4927995204925537,1.4927626953125
005000930,0.1298520565032959,0.12979423522949218,-3.8336001336574555e-05,0.0947270393371582,0.09472706899396144,0.4728780517578125,18.830721378326416,0.4729170799255371,0.0008165760040283203,0.0008537769317626953,0.11899565124511718,0.11902070045471191,0.0021480960845947266,0.0021932125091552734,3649855,84167,84167,2810.0,257042,1.0678279399871826,1.06778466796875
005000931,0.1443014144897461,0.14423464965820312,-5.132799968123436e-05,0.10426187515258789,0.10426183100207709,0.5700492553710937,18.830721378326416,0.5700879096984863,0.0008018239736557007,0.0008394718170166016,0.31234014892578127,0.3123629093170166,0.003426784038543701,0.0034720897674560547,4427038,511597,511597,11890.0,285583,1.1851441860198975,1.1850755615234374
005000932,0.15353107452392578,0.15345901489257813,-4.230400174856186e-05,0.1163029670715332,0.11630295301438309,0.6309456787109375,18.830721378326416,0.6309914588928223,0.0008071359992027283,0.0008435249328613281,0.298655517578125,0.29868292808532715,0.00332207989692688,0.0033712387084960938,4921679,468808,468808,10512.0,303574,1.269280195236206,1.2692357177734375
005000933,0.15167498588562012,0.15161138916015626,-4.419200122356415e-05,0.11867690086364746,0.11867704699398018,0.5882520751953125,18.830721378326416,0.5882902145385742,0.0008031359910964966,0.0008416175842285156,0.3073298645019531,0.3073546886444092,0.0031072640419006346,0.0031533241271972656,4595233,482299,482299,9979.0,299990,1.3839569091796875,1.3839088134765625
005000934,0.14231657981872559,0.14226226806640624,-3.7696000188589093e-05,0.1157369613647461,0.11573773401323706,0.587084716796875,18.830721378326416,0.5871231555938721,0.0008167679905891419,0.0008530616760253906,0.32510818481445314,0.3251314163208008,0.003645951986312866,0.0036911964416503906,4563116,539704,539704,11760.0,292342,1.2271971702575684,1.227146484375
005000935,0.13415932655334473,0.1340931854248047,-4.9407999962568284e-05,0.09925961494445801,0.09925934197963215,0.5423001708984375,18.830721378326416,0.5423378944396973,0.0008148800134658813,0.0008525848388671875,0.32317437744140626,0.323197603225708,0.0036401920318603516,0.0036859512329101562,4213161,542630,542630,13143.0,280250,1.1529734134674072,1.152933837890625
005000936,0.15169239044189453,0.15163577270507814,-3.855999931693077e-05,0.12602925300598145,0.12602942498051561,0.610691650390625,18.830721378326416,0.610729455947876,0.0008301759958267212,0.0008661746978759766,0.32002413940429686,0.3200509548187256,0.00343558406829834,0.0034825801849365234,4796594,522636,522636,11265.0,300197,1.2645912170410156,1.2645384521484375
005000937,0.17185211181640625,0.1717959747314453,-4.064000025391579e-05,0.1524982452392578,0.1524982979753986,0.763703857421875,18.830721378326416,0.7637486457824707,0.0008808640241622925,0.0009179115295410156,0.4511673889160156,0.45119142532348633,0.002515552043914795,0.0025625228881835938,6066390,197251,197251,5502.0,340406,1.5995590686798096,1.59953173828125
005000938,0.14654874801635742,0.14647267150878907,-3.9296001195907595e-05,0.12032961845397949,0.12032930098939687,0.5720955200195312,18.830721378326416,0.5721371173858643,0.0008256959915161132,0.0008628368377685547,0.2950777587890625,0.2951040267944336,0.003132447957992554,0.0031790733337402344,4433474,465345,465345,10512.0,289907,1.200399398803711,1.2003533935546875
005000939,0.15651559829711914,0.15645344543457032,-4.7200001776218416e-05,0.13312220573425293,0.13312175098690204,0.6402225341796876,18.830721378326416,0.6402618885040283,0.0008356800079345703,0.0008718967437744141,0.30106478881835935,0.30109143257141113,0.0031343040466308594,0.0031843185424804688,5039865,473772,473772,10402.0,309621,1.2918171882629395,1.2917802734375
005000940,0.14215612411499023,0.14209504699707032,-4.822399839758873e-05,0.13124561309814453,0.1312454360013362,0.6021657104492187,18.830721378326416,0.6022047996520996,0.0008031039834022522,0.0008459091186523438,0.27329000854492186,0.2733161449432373,0.0029465599060058594,0.0029931068420410156,4672010,414143,414143,9048.0,297961,1.2096469402313232,1.209594482421875
005000941,0.15790104866027832,0.15784133911132814,-4.575999826192856e-05,0.11972212791442871,0.11972245198558085,0.6758394775390625,18.830721378326416,0.6758770942687988,0.000811519980430603,0.0008487701416015625,0.3518162841796875,0.351839542388916,0.006150688171386719,0.006197452545166016,5302080,565135,565135,13068.0,314154,1.3671064376831055,1.36706640625
005000942,0.14781951904296875,0.1477610626220703,-3.942399844527245e-05,0.11779904365539551,0.11779912599013187,0.585004638671875,18.830721378326416,0.5850517749786377,0.0008044160008430481,0.0008418560028076172,0.30484033203125,0.3048684597015381,0.003075999975204468,0.003122091293334961,4542393,492899,492899,11020.0,292786,1.2067999839782715,1.206755126953125
005000943,0.16697406768798828,0.1669084777832031,-5.020799860358238e-05,0.1411733627319336,0.14117348598665558,0.734219970703125,18.830721378326416,0.734260082244873,0.000825215995311737,0.0008618831634521484,0.4028087463378906,0.4028341770172119,0.00403052806854248,0.004076242446899414,5784629,684205,684205,15876.0,330450,1.5016560554504395,1.5016170654296874
005000944,0.14855623245239258,0.14848272705078125,-5.1839999854564665e-05,0.10572552680969238,0.10572542197769508,0.58100927734375,18.830721378326416,0.5810415744781494,0.0008788480162620544,0.0009167194366455078,0.321851318359375,0.32187581062316895,0.0034635839462280275,0.003508329391479492,4547483,529101,529101,11260.0,294138,1.2062828540802002,1.2062388916015625
005000945,0.16394853591918945,0.16388768005371093,-4.7968000173568725e-05,0.13887500762939453,0.13887505698949099,0.6964220581054688,18.830721378326416,0.6964619159698486,0.0008218560218811035,0.0008585453033447266,0.3713937683105469,0.37141966819763184,0.0038610880374908446,0.0039081573486328125,5462517,608212,608212,15551.0,324027,1.4261353015899658,1.426088623046875
005000946,0.11707067489624023,0.11700572967529296,-4.864000156521797e-05,0.08287668228149414,0.08287650399142876,0.3931219787597656,18.830721378326416,0.3931598663330078,0.0008199359774589539,0.0008580684661865234,0.3607461242675781,0.36076998710632324,0.004106016159057617,0.004150867462158203,2998470,661504,661504,17351.0,232262,1.0009219646453857,1.000873779296875
005000947,0.14466118812561035,0.14459689331054687,-4.787199944257736e-05,0.10210442543029785,0.10210424399701878,0.5573487548828125,18.830721378326416,0.5573875904083252,0.0008400319814682006,0.0008764266967773438,0.32395709228515623,0.32398271560668945,0.003579456090927124,0.0036246776580810547,4349477,534371,534371,12026.0,286706,1.182426929473877,1.1823929443359376
005000948,0.1301593780517578,0.13010009765625,-3.916800022125244e-05,0.08794689178466797,0.08794677600963041,0.49509378051757813,18.830721378326416,0.4951338768005371,0.0008164799809455872,0.0008537769317626953,0.23455722045898436,0.23458242416381836,0.0027740159034729006,0.0028204917907714844,3814618,345849,345849,7946.0,266451,0.997570276260376,0.9975203247070312
005000949,0.14026570320129395,0.14020057678222655,-4.8000000417232514e-05,0.10338401794433594,0.10338397297891788,0.5321028442382812,18.830721378326416,0.532142162322998,0.0008182719945907592,0.0008547306060791016,0.303786376953125,0.3038139343261719,0.00428931188583374,0.004335880279541016,4141196,498031,498031,12084.0,277332,1.135913610458374,1.135863525390625
005000950,0.1368579864501953,0.13679615783691407,-4.131200164556503e-05,0.10365819931030273,0.10365818199352361,0.5112462158203125,18.830721378326416,0.5112853050231934,0.0008456000089645386,0.0008828639984130859,0.3074712524414063,0.3074963092803955,0.003470592021942139,0.0035161972045898438,3968255,508562,508562,11575.0,271163,1.1084935665130615,1.1084619140625
005000951,0.1287224292755127,0.128661376953125,-5.4239999502897264e-05,0.084869384765625,0.08486931599327363,0.4705543212890625,18.830721378326416,0.47059202194213867,0.0008287680149078369,0.000865936279296875,0.1282088623046875,0.1282331943511963,0.0021359360218048094,0.002181529998779297,3594798,106926,106926,3083.0,257258,0.8567168712615967,0.8566845703125
005000952,0.1346297264099121,0.13457066345214844,-3.897599875926972e-05,0.09392356872558594,0.09392355300951749,0.5148137817382813,18.830721378326416,0.5148530006408691,0.0008246719837188721,0.0008616447448730469,0.2752635803222656,0.2752854824066162,0.003032128095626831,0.0030775070190429688,3997010,435608,435608,9828.0,272822,1.065300703048706,1.06525
005000953,0.15250444412231445,0.15244050598144532,-5.584000051021576e-05,0.12403750419616699,0.12403762401663698,0.6224144287109376,18.830721378326416,0.6224546432495117,0.0008335999846458435,0.0008697509765625,0.28844686889648435,0.28847336769104004,0.003094367980957031,0.0031402111053466797,4895213,447000,447000,9908.0,302183,1.244903326034546,1.2448511962890625
005000954,0.1491250991821289,0.1490543975830078,-4.783999919891357e-05,0.10697269439697266,0.1069726090063341,0.5963392944335938,18.830721378326416,0.5963790416717529,0.0008121280074119568,0.0008487701416015625,0.3050792541503906,0.305103063583374,0.00309606409072876,0.0031423568725585938,4635099,477490,477490,10022.0,294987,1.4257698059082031,1.425720703125
005000955,0.1438760757446289,0.14381446838378906,-4.451199993491173e-05,0.11753392219543457,0.11753437202423811,0.5623509521484376,18.830721378326416,0.5623908042907715,0.0008241599798202515,0.0008606910705566406,0.310634521484375,0.31066060066223145,0.0034666240215301515,0.0035130977630615234,4357742,499344,499344,11617.0,285068,1.1932322978973389,1.19318115234375
005000956,0.14678382873535156,0.14672610473632813,-3.8143999874591825e-05,0.11662173271179199,0.11662186298053712,0.5874829711914062,18.830721378326416,0.5875225067138672,0.0008241279721260071,0.0008614063262939453,0.3178460388183594,0.3178696632385254,0.0035338559150695802,0.0035800933837890625,4570261,524329,524329,11662.0,290402,1.2229185104370117,1.2228687744140625
005000957,0.1570146083831787,0.15695152282714844,-4.0800001472234724e-05,0.1340017318725586,0.1340020349889528,0.77133349609375,18.830721378326416,0.7713720798492432,0.0008082559704780579,0.0008454322814941406,0.2883294067382812,0.28835535049438477,0.002972287893295288,0.003018617630004883,6097898,410021,410021,9100.0,335742,1.4033277034759521,1.403294189453125
005000958,0.1573498249053955,0.15728671264648436,-4.153599962592125e-05,0.12617254257202148,0.1261728690005839,0.6603687744140625,18.830721378326416,0.6604084968566895,0.0008291519880294799,0.0008668899536132812,0.28487203979492187,0.28499436378479004,0.0029775040149688722,0.003023386001586914,5163774,424317,424317,9756.0,311738,1.2907485961914062,1.29070458984375
005000959,0.18444395065307617,0.1843839111328125,-5.1295999437570575e-05,0.1529092788696289,0.1529092499986291,0.8480635986328126,18.830721378326416,0.8481037616729736,0.0008365759849548339,0.0008726119995117188,0.18315052795410156,0.18317723274230957,0.002384511947631836,0.0024306774139404297,6711970,158037,158037,4247.0,364842,1.4228408336639404,1.4227911376953124
005000960,0.15923047065734863,0.15917330932617188,-3.632000088691711e-05,0.11985516548156738,0.11985559499589726,0.679001953125,18.830721378326416,0.6790413856506348,0.0008480640053749085,0.0008854866027832031,0.3430239868164062,0.3430473804473877,0.0036365759372711183,0.0036818981170654297,5355552,547794,547794,14295.0,323886,1.3551547527313232,1.3551068115234375
005000961,0.1635282039642334,0.16346604919433594,-4.121600091457367e-05,0.1271224021911621,0.12712255801307037,0.7022640380859375,18.830721378326416,0.7023019790649414,0.0008043839931488037,0.0008413791656494141,0.3328402099609375,0.33286523818969727,0.0035297598838806153,0.0035762786865234375,5563735,510819,510819,14011.0,323366,1.3882830142974854,1.3882293701171875
005000962,0.14212465286254883,0.1420619812011719,-3.827200084924698e-05,0.11409378051757812,0.1140942019992508,0.559935302734375,18.830721378326416,0.5599765777587891,0.0008245120048522949,0.0008611679077148438,0.31226507568359374,0.31229209899902344,0.0035692799091339112,0.0036187171936035156,4372304,517480,517480,11965.0,281111,1.1871705055236816,1.1871143798828125
005000963,0.14519190788269043,0.14513258361816406,-4.236799851059914e-05,0.15610146522521973,0.15610143198864534,0.552578369140625,18.830721378326416,0.5526196956634521,0.0008686720132827758,0.0009150505065917969,0.31315423583984375,0.31318116188049316,0.0034149439334869385,0.003461599349975586,4304718,509462,509462,11488.0,287526,1.2195932865142822,1.2195506591796874
005000964,0.1486034393310547,0.14854623413085938,-3.82080003619194e-05,0.11319899559020996,0.11319890699815005,0.581400146484375,18.830721378326416,0.5814404487609863,0.000838047981262207,0.0008769035339355469,0.32133657836914065,0.3213627338409424,0.0034426560401916505,0.003495454788208008,4551828,530741,530741,11642.0,293787,1.216256856918335,1.21620458984375
005000965,0.1478102207183838,0.14775360107421875,-3.830400109291077e-05,0.12079286575317383,0.12079274200368673,0.596504150390625,18.830721378326416,0.5965521335601807,0.0008295040130615234,0.0008680820465087891,0.3004640197753906,0.3004927635192871,0.003134527921676636,0.0031816959381103516,4688588,479387,479387,10625.0,292789,1.2152464389801025,1.2151826171875
005000966,0.17046594619750977,0.17029324340820312,-0.000150751993060112,0.13628816604614258,0.13628841200261377,0.76485107421875,18.830721378326416,0.7648880481719971,0.0008134719729423523,0.0008516311645507812,0.1690382080078125,0.16906285285949707,0.002359584093093872,0.0024056434631347656,6075910,135925,135925,4136.0,341128,1.2939996719360352,1.293937255859375
005000967,0.12276530265808105,0.1227076187133789,-4.105599969625473e-05,0.08015203475952148,0.08015202201204374,0.4558540344238281,18.830721378326416,0.45589303970336914,0.0008108159899711609,0.0008471012115478516,0.13803826904296876,0.13806414604187012,0.0022469758987426758,0.0022923946380615234,3511806,133311,133311,3515.0,250896,0.844357967376709,0.8443115234375
005000968,0.15866589546203613,0.1586001892089844,-7.088000327348708e-05,0.13081932067871094,0.13081912297639064,0.6797040405273438,18.830721378326416,0.6797420978546143,0.000820032000541687,0.0008556842803955078,0.28558013916015623,0.28560543060302734,0.003096127986907959,0.003141641616821289,5379331,426055,426055,12065.0,313782,1.3505322933197021,1.3504833984375
005000969,0.1511702537536621,0.15111407470703125,-3.8784001022577287e-05,0.11861205101013184,0.11861176800448447,0.6331163940429687,18.830721378326416,0.6331548690795898,0.0008197759985923767,0.0008578300476074219,0.2686969299316406,0.2687211036682129,0.002936448097229004,0.002983570098876953,4951199,397577,397577,8932.0,299467,1.2279605865478516,1.2279130859375
005000970,0.1517348289489746,0.15166213989257812,-3.888000175356865e-05,0.12546396255493164,0.12546409299829975,0.6266414184570313,18.830721378326416,0.6266825199127197,0.0008519039750099182,0.000888824462890625,0.298064453125,0.29809069633483887,0.003139967918395996,0.0031862258911132812,4887285,473467,473467,10572.0,300084,1.2656033039093018,1.2655615234375
005000971,0.16434907913208008,0.16428445434570313,-5.510399863123894e-05,0.14178872108459473,0.14178893298958428,0.7204802856445313,18.830721378326416,0.7205204963684082,0.0008193600177764893,0.0008580684661865234,0.2573047485351562,0.25733017921447754,0.0028672640323638915,0.0029137134552001953,5720880,346885,346885,9072.0,324917,1.3389053344726562,1.3388548583984374
005000972,0.131181001663208,0.13111955261230468,-5.075199902057648e-05,0.09786415100097656,0.09786468700622208,0.481289306640625,18.830721378326416,0.48132967948913574,0.0008147199749946594,0.0008525848388671875,0.14031155395507813,0.14033746719360352,0.0022725119590759277,0.0023186206817626953,3659056,134168,134168,3525.0,259862,0.8988728523254395,0.8988246459960938
005000973,0.1369771957397461,0.13691912841796874,-3.9776001125574114e-05,0.10677218437194824,0.10677259400836192,0.571297607421875,18.830721378326416,0.5713388919830322,0.0008431040048599243,0.0008797645568847656,0.2655151672363281,0.26554036140441895,0.003004096031188965,0.0030503273010253906,4405480,398560,398560,9358.0,284361,1.1374132633209229,1.13737109375
005000974,0.1374979019165039,0.13743959045410156,-4.355200007557869e-05,0.10668802261352539,0.10668824100866914,0.5389419555664062,18.830721378326416,0.5389792919158936,0.0008181759715080261,0.0008544921875,0.29163555908203126,0.2916598320007324,0.00341375994682312,0.003458738327026367,4169186,472131,472131,12329.0,273819,1.1307168006896973,1.1306671142578124
005000975,0.1507415771484375,0.15068304443359376,-4.0063999593257904e-05,0.11997580528259277,0.11997558598523028,0.6140603637695312,18.830721378326416,0.6140999794006348,0.0008092799782752991,0.0008454322814941406,0.27458355712890625,0.274608850479126,0.0030213119983673094,0.0030677318572998047,4830036,419344,419344,9222.0,298298,1.2100849151611328,1.2100474853515626
005000976,0.14516162872314453,0.1451038360595703,-3.98080013692379e-05,0.11331629753112793,0.11331642398727126,0.579406982421875,18.830721378326416,0.5794467926025391,0.0008207359910011292,0.0008575916290283203,0.2946553955078125,0.2946805953979492,0.0034203200340270994,0.003465890884399414,4502518,468431,468431,11030.0,287636,1.1880145072937012,1.187967529296875
005000977,0.11487030982971191,0.11481324768066406,-4.3359998613595965e-05,0.08460640907287598,0.08460639498662204,0.40068133544921875,18.830721378326416,0.4007139205932617,0.0008283839821815491,0.0008652210235595703,0.3606046142578125,0.3606283664703369,0.0038708479404449465,0.003916263580322266,3029599,663422,663422,17174.0,231196,1.008514642715454,1.0084636840820314
005000978,0.1426560878753662,0.14259779357910157,-3.830400109291077e-05,0.10873293876647949,0.10873306999565102,0.6189315795898438,18.830721378326416,0.6189594268798828,0.0008188480138778686,0.0008563995361328125,0.28701937866210936,0.2870442867279053,0.003069216012954712,0.0031147003173828125,4870317,447942,447942,9986.0,299648,1.2141168117523193,1.2140672607421874
005000979,0.14371991157531738,0.1436590118408203,-4.383999854326248e-05,0.11545848846435547,0.11545863200444728,0.5657421264648438,18.830721378326416,0.5657808780670166,0.0008242560029029846,0.0008611679077148438,0.32741867065429686,0.3274424076080322,0.0035511679649353027,0.0035965442657470703,4417294,547095,547095,12481.0,284604,1.2028605937957764,1.20281494140625
